eta,a,c,mean_terminal_psi,std_terminal_psi,sem_terminal_psi,q05_terminal_psi,q50_terminal_psi,q95_terminal_psi,stable_count,transition_count,unstable_count,p_stable,p_transition,p_unstable,p_stable_low,p_stable_high
0.11117977528089888,0.05,0.01,0.615384347140789,0.00345452927294222,0.000172726463647111,0.6100208520889282,0.6152338981628418,0.6213085025548934,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.11471910112359551,0.05,0.01,0.609321595132351,0.0035802593947886893,0.00017901296973943446,0.6033357888460159,0.6091887652873993,0.6148496478796005,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.11825842696629214,0.05,0.01,0.6034650214016437,0.0034780551243463083,0.00017390275621731541,0.5979445338249206,0.6033922731876373,0.6091331750154495,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.12179775280898877,0.05,0.01,0.5973386716842651,0.0036052468632118894,0.00018026234316059447,0.5916186451911927,0.5972437560558319,0.603356558084488,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.1253370786516854,0.05,0.01,0.591539164185524,0.003527293299276266,0.0001763646649638133,0.585355818271637,0.5915820002555847,0.5973482102155685,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.12887640449438204,0.05,0.01,0.5854382227361202,0.003402788460339461,0.00017013942301697305,0.5797958850860596,0.585642009973526,0.5906036764383316,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.13241573033707865,0.05,0.01,0.5795271210372448,0.003395992754910424,0.0001697996377455212,0.574210324883461,0.5793615579605103,0.5852139979600907,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.1359550561797753,0.05,0.01,0.5733762779831886,0.003421008953346248,0.0001710504476673124,0.5680855304002762,0.5735054016113281,0.5786460548639297,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.1394943820224719,0.05,0.01,0.5673102061450481,0.0032819716396250776,0.00016409858198125388,0.5617804884910583,0.5672627389431,0.5726546764373779,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.14303370786516856,0.05,0.01,0.56140390843153,0.0033154309742540835,0.00016577154871270418,0.5561180293560029,0.5612284243106842,0.5672039180994034,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.14657303370786517,0.05,0.01,0.5551476027071476,0.003266647011316177,0.00016333235056580883,0.5494498908519745,0.5553277134895325,0.5604580044746399,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.15011235955056182,0.05,0.01,0.5495960126817226,0.003602085566252192,0.0001801042783126096,0.543372854590416,0.5496369898319244,0.5554156005382538,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.15365168539325844,0.05,0.01,0.5432281482219696,0.0033857964704013294,0.00016928982352006647,0.5375568866729736,0.5431461930274963,0.5488938838243484,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.15719101123595505,0.05,0.01,0.5371924354135991,0.0033798065515731964,0.00016899032757865983,0.531795209646225,0.5370337963104248,0.5430489480495453,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.1607303370786517,0.05,0.01,0.5311168986558914,0.0034546798574700836,0.00017273399287350417,0.5257149666547776,0.5310958027839661,0.536223566532135,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.16426966292134831,0.05,0.01,0.5250710257887841,0.0033688667006271803,0.00016844333503135902,0.5193572461605072,0.5252261161804199,0.5305568307638169,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.16780898876404496,0.05,0.01,0.5192139066755772,0.003396552197050078,0.0001698276098525039,0.5138232737779618,0.5194432735443115,0.524608388543129,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.17134831460674158,0.05,0.01,0.5130781011283397,0.003319276902697014,0.0001659638451348507,0.5076402366161347,0.5131227672100067,0.518739515542984,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.17488764044943822,0.05,0.01,0.5068797593563795,0.003426484940677948,0.0001713242470338974,0.5014753550291061,0.5068649351596832,0.5125276476144791,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.17842696629213484,0.05,0.01,0.5009069249778986,0.0032257132369709674,0.00016128566184854838,0.49569960236549376,0.5006835460662842,0.5063186645507812,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.18196629213483148,0.05,0.01,0.49500585690140725,0.0035298560560820336,0.00017649280280410167,0.4893180921673775,0.49493923783302307,0.5009357154369354,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.1855056179775281,0.05,0.01,0.4886482675373554,0.0036740341146812633,0.00018370170573406316,0.4825736179947853,0.4887431561946869,0.49471652656793597,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.18904494382022474,0.05,0.01,0.483053118288517,0.003387820322108428,0.0001693910161054214,0.4770086705684662,0.483193039894104,0.4881547003984451,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.19258426966292136,0.05,0.01,0.4770613356679678,0.0034011474928625045,0.0001700573746431252,0.47175765931606295,0.47698111832141876,0.4824125200510025,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.19612359550561798,0.05,0.01,0.47100953668355944,0.003284628503347174,0.0001642314251673587,0.46553612053394317,0.47103151679039,0.4763946831226349,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.19966292134831462,0.05,0.01,0.4648134059458971,0.003152017444374173,0.00015760087221870864,0.45952760577201845,0.4646584689617157,0.46982834190130235,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.20320224719101124,0.05,0.01,0.45864375911653044,0.0034852751939902843,0.0001742637596995142,0.45299423187971116,0.4587179273366928,0.464153990149498,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.20674157303370788,0.05,0.01,0.4526925251632929,0.003321054957176151,0.00016605274785880757,0.4473891258239746,0.4526177942752838,0.4584454640746117,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.2102808988764045,0.05,0.01,0.44711213640868663,0.0035364736206669775,0.00017682368103334888,0.4414092853665352,0.44708940386772156,0.45266232192516326,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.21382022471910114,0.05,0.01,0.4407501109689474,0.003525427894887329,0.00017627139474436646,0.4347084954380989,0.4406373053789139,0.4467013865709305,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.21735955056179776,0.05,0.01,0.43491087943315504,0.003473549533638032,0.0001736774766819016,0.4294648617506027,0.43493036925792694,0.44051808714866636,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.2208988764044944,0.05,0.01,0.42900902576744554,0.0035181530934605743,0.00017590765467302873,0.4235272526741028,0.4287275969982147,0.4350728288292885,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.22443820224719102,0.05,0.01,0.4226134443283081,0.0032575500090581094,0.00016287750045290548,0.41717134714126586,0.4225902855396271,0.4282928720116615,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.22797752808988767,0.05,0.01,0.4166379386931658,0.00335333056239084,0.00016766652811954198,0.41143966615200045,0.4166400730609894,0.42206324487924574,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.23151685393258428,0.05,0.01,0.41050410859286784,0.0033852213498521333,0.00016926106749260667,0.4050047218799591,0.41067658364772797,0.41565191149711606,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.2350561797752809,0.05,0.01,0.40430011607706545,0.0034661153749118026,0.00017330576874559014,0.3985984042286873,0.40420567989349365,0.4101639837026596,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.23859550561797754,0.05,0.01,0.39862809926271436,0.003371410727937745,0.00016857053639688724,0.39280219823122026,0.3985612541437149,0.4044168382883072,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
