condition_id,a,c,eta,regime,mode,mean_terminal_psi,std_terminal_psi,sem_terminal_psi,p_ever_unstable,p_ever_unstable_low,p_ever_unstable_high
1,0.15,0.02,0.2912089455488332,threshold_adjacent,no_consensus_risk,0.4861736654354575,0.002982076530173314,0.00017217026874396277,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2912089455488332,threshold_adjacent,no_crypto_risk,0.1456633883404695,0.0032104227419629053,0.00018535384342847796,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2912089455488332,threshold_adjacent,no_cumulative_stress,0.041451094861808556,0.003444311212961859,0.00019885740059763754,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2912089455488332,threshold_adjacent,no_operational_cost,0.06474135151047591,0.0033005241900777925,0.00019055585296082848,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2912089455488332,threshold_adjacent,no_quantum_risk,0.41779907507788433,0.002543897347693321,0.00014687198184815136,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2912089455488332,threshold_adjacent,no_resilience_reserve,-0.5130968595381333,0.003110530099822539,0.0001795865390454976,1.0,0.9873570287754538,0.9999999999999998
1,0.15,0.02,0.2912089455488332,threshold_adjacent,pqc_consensus_only,0.2961810977529698,0.002131165077311858,0.00012304287310735306,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2912089455488332,threshold_adjacent,qkd_only,0.6559493656609418,0.0026438905786978772,0.00015264509373191348,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2912089455488332,threshold_adjacent,static_threshold,0.12246273892983842,0.002191916637788793,0.0001265503660868579,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.23653707865168536,buffered,full,0.08795775274639062,0.0035036530471137706,0.00020228350298981878,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.23653707865168536,buffered,memoryless,0.07580067930894892,0.01025911673153549,0.0005923103806599808,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.23653707865168536,buffered,no_consensus_risk,0.574621125767364,0.002851670922746324,0.00016464129748878186,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.23653707865168536,buffered,no_crypto_risk,0.20240299808300147,0.0033265980946846517,0.00019206123054518796,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.23653707865168536,buffered,no_cumulative_stress,0.10838891083852749,0.0034553749637203698,0.00019949616654550486,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.23653707865168536,buffered,no_operational_cost,0.13157941258257574,0.003124596655437541,0.00018039867201258684,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.23653707865168536,buffered,no_quantum_risk,0.4186060280503567,0.0027088307766520324,0.00015639441780891937,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.23653707865168536,buffered,no_resilience_reserve,-0.45395002449708766,0.003274144788453867,0.00018903283749796502,1.0,0.9873570287754538,0.9999999999999998
2,0.15,0.03,0.23653707865168536,buffered,pqc_consensus_only,0.28687334856280966,0.0020060036913918757,0.00011581667712204823,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.23653707865168536,buffered,qkd_only,0.7320056416711144,0.0025410493133186988,0.00014670755050686643,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.23653707865168536,buffered,static_threshold,0.18994821492725428,0.002329120117897359,0.0001344718127043013,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.31653707865168534,stressed,full,-0.0481318711557908,0.0035223592342694884,0.00020336350520880532,1.0,0.9873570287754538,0.9999999999999998
2,0.15,0.03,0.31653707865168534,stressed,memoryless,-0.06026542685205123,0.010632768582547707,0.0006138831803364914,1.0,0.9873570287754538,0.9999999999999998
2,0.15,0.03,0.31653707865168534,stressed,no_consensus_risk,0.43810498540268694,0.00281770483049745,0.00016268026423846114,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.31653707865168534,stressed,no_crypto_risk,0.08234512977084518,0.0031773614266712193,0.00018344504750013617,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.31653707865168534,stressed,no_cumulative_stress,-0.024504251214274336,0.0032665655306047398,0.0001885952488420199,1.0,0.9873570287754538,0.9999999999999998
2,0.15,0.03,0.31653707865168534,stressed,no_operational_cost,-0.0002029334515074498,0.0034856823825344645,0.0002012459661865809,0.52,0.4635710820137406,0.5759231991372776
2,0.15,0.03,0.31653707865168534,stressed,no_quantum_risk,0.38129367795071495,0.0025808208301570305,0.00014900376010213549,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.31653707865168534,stressed,no_resilience_reserve,-0.5739585448106557,0.003097650766054152,0.0001788429503636815,1.0,0.9873570287754538,0.9999999999999998
2,0.15,0.03,0.31653707865168534,stressed,pqc_consensus_only,0.27075829830672754,0.0020824513138278326,0.00012023038266127889,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.31653707865168534,stressed,qkd_only,0.6163197478909691,0.0027176356079790694,0.00015690276498260279,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.31653707865168534,stressed,static_threshold,0.09069913916216205,0.00234793208888621,0.00013555792235574136,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.27653707865168536,threshold_adjacent,full,0.02007209036480343,0.0034052088202356358,0.00019659982290099322,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.27653707865168536,threshold_adjacent,memoryless,0.006669160902298718,0.010982160827334787,0.0006340553509945502,0.5733333333333334,0.5167859400590311,0.6280264241613689
2,0.15,0.03,0.27653707865168536,threshold_adjacent,no_consensus_risk,0.505994531436383,0.0026853131194936315,0.00015503662523980817,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.27653707865168536,threshold_adjacent,no_crypto_risk,0.1426401525399773,0.003222516883573958,0.00018605209901995383,0.0,0.0,0.012642971224546036
